"project","num_forks","num_files","project_age","num_stars","ratio_old_volunteers","fork_entropy","num_integrated_commits","num_forks_rq2","num_files_rq2","ratio_old_volunteers_rq2","ratio_prs_with_tests","ratio_prs_with_hot_files","fork_entropy_rq2","num_closed_prs","ratio_merged_prs","num_bug_report_issues"
"ansible/ansible",85,246,481,5768,0.251282051282051,0.409379324731978,107,75,255,0.292035398230089,0.15929203539823,0.876106194690266,0.404375490942549,113,0.575221238938053,59
"ansible/ansible",62,317,512,5804,0.192771084337349,0.471055197726786,88,55,221,0.204301075268817,0.172043010752688,0.881720430107527,0.430005463532895,93,0.634408602150538,37
"ansible/ansible",80,316,543,5843,0.28643216080402,0.40902121815976,99,66,95,0.349514563106796,0.145631067961165,0.87378640776699,0.57095633346687,103,0.640776699029126,79
"ansible/ansible",97,258,573,5872,0.202479338842975,0.44254777919571,155,89,186,0.3,0.115384615384615,0.784615384615385,0.500711862861278,130,0.746153846153846,135
"ansible/ansible",99,237,604,5898,0.158139534883721,0.401578100543673,128,88,369,0.224806201550388,0.062015503875969,0.751937984496124,0.30850911075575,129,0.651162790697674,102
"ansible/ansible",91,186,634,5915,0.119617224880383,0.480252468377485,122,81,343,0.150793650793651,0.0714285714285714,0.849206349206349,0.369565192952515,123,0.552845528455285,99
"ansible/ansible",93,304,665,5934,0.0779816513761468,0.343633964033141,113,86,404,0.121951219512195,0.024390243902439,0.853658536585366,0.309167372253317,120,0.425,99
"ansible/ansible",111,562,696,5961,0.0983606557377049,0.259084477141136,107,97,594,0.169354838709677,0.0967741935483871,0.862903225806452,0.215151068451189,123,0.138211382113821,93
"ansible/ansible",147,655,724,5986,0.0716180371352785,0.242398945977531,167,132,646,0.0984455958549223,0.0932642487046632,0.844559585492228,0.239957039940399,188,0.0531914893617021,141
"ansible/ansible",108,371,755,6005,0.0537634408602151,0.274027476855271,84,101,483,0.0757575757575758,0.0681818181818182,0.886363636363636,0.229769079800964,123,0.211382113821138,122
"ansible/ansible",74,440,785,6166,0.108571428571429,0.317477014530929,49,86,478,0.123809523809524,0.114285714285714,0.876190476190476,0.352086526303864,97,0.175257731958763,112
"ansible/ansible",113,216,816,6317,0.115523465703971,0.329768341281124,90,106,306,0.0425531914893617,0.0780141843971631,0.893617021276596,0.299435716497242,135,0.00740740740740741,89
"ansible/ansible",103,456,846,6697,0.0305343511450382,0.301880313094077,79,100,538,0.0510948905109489,0.109489051094891,0.89051094890511,0.324514778197144,135,0.0296296296296296,104
"ansible/ansible",115,342,877,7123,0.0144927536231884,0.385038267781271,77,98,353,0.0307692307692308,0.169230769230769,0.853846153846154,0.369333470248248,129,0.0852713178294574,123
"ansible/ansible",78,340,908,7510,0.021978021978022,0.350045415464625,33,79,322,0.0434782608695652,0.108695652173913,0.869565217391304,0.281301030924371,92,0.206521739130435,88
"ansible/ansible",68,153,938,7817,0.0315789473684211,0.390155291162697,52,55,393,0.05,0.133333333333333,0.916666666666667,0.236237263559094,59,0.0677966101694915,57
"ansible/ansible",63,179,969,8179,0.00523560209424084,0.382053619538965,41,49,448,0,0.254545454545455,0.836363636363636,0.387876169107908,52,0.0192307692307692,67
"ansible/ansible",63,217,999,8503,0,0.257951679080904,42,53,70,0,0.05,0.85,0.362191416134133,58,0.0689655172413793,71
"ansible/ansible",48,119,1030,8886,0.0301204819277108,0.401051491216371,38,41,45,0.0217391304347826,0.130434782608696,0.891304347826087,0.523533325557961,45,0.111111111111111,75
"ansible/ansible",60,446,1061,9373,0.00961538461538462,0.255266631803633,70,42,145,0.02,0.12,0.86,0.270753706774533,49,0.0204081632653061,64
"ansible/ansible",56,370,1089,9759,0.005,0.217681335619658,55,43,139,0,0.115384615384615,0.75,0.267963901285911,52,0.0769230769230769,78
"ansible/ansible",66,591,1120,10264,0.00431034482758621,0.257348452881653,66,51,438,0.0153846153846154,0.2,0.738461538461539,0.282976730295813,62,0.0161290322580645,92
"ansible/ansible",48,170,1150,10765,0.00377358490566038,0.3476398635309,33,37,123,0,0.225,0.8,0.406964084507954,36,0.111111111111111,58
"ansible/ansible",59,618,1181,11203,0.00346020761245675,0.170705193327266,28,44,327,0,0.06,0.62,0.236965407686166,45,0.0666666666666667,129
"ansible/ansible",53,404,1211,11681,0.0260586319218241,0.210365070895892,57,29,290,0.128205128205128,0.153846153846154,0.769230769230769,0.208256508367946,39,0.487179487179487,121
"ansible/ansible",30,436,1242,12094,0.0122699386503067,0.392498987886248,21,18,198,0.0526315789473684,0.157894736842105,0.684210526315789,0.440397979865877,19,0.105263157894737,139
"ansible/ansible",42,307,1273,12475,0.045,0.37893293020659,38,33,247,0.1,0.075,0.825,0.397835445213598,39,0.435897435897436,131
"ansible/ansible",29,441,1303,12941,0.00432900432900433,0.369176829319946,29,18,49,0.0476190476190476,0.0952380952380952,0.80952380952381,0.650997333889503,21,0.0952380952380952,141
"ansible/ansible",37,268,1334,13604,0.0402010050251256,0.42958291356088,35,19,288,0.24,0.16,0.64,0.278387541812977,25,0.16,124
"ansible/ansible",66,380,1364,14051,0.0136363636363636,0.269880082463148,52,51,379,0.0350877192982456,0.140350877192982,0.87719298245614,0.209526605912538,57,0.140350877192982,124
"ansible/ansible",80,382,1395,14537,0.00448430493273543,0.2543619733309,57,59,552,0,0.130434782608696,0.840579710144927,0.221956383023249,68,0.0882352941176471,215
"ansible/ansible",83,354,1426,15179,0,0.246391060042581,78,59,68,0.015625,0.0625,0.828125,0.401557052817739,63,0.111111111111111,173
"ansible/ansible",104,656,1455,15725,0.00324675324675325,0.221293215370099,101,76,511,0.00961538461538462,0.153846153846154,0.884615384615385,0.154461999557075,102,0.0490196078431373,139
"ansible/ansible",70,769,1486,16297,0,0.196190678951261,34,40,1029,0,0.235294117647059,0.784313725490196,0.172020562265931,49,0.142857142857143,146
"ansible/ansible",81,176,1516,16772,0,0.379236342731328,61,53,157,0.0158730158730159,0.0793650793650794,0.920634920634921,0.306160777724935,62,0.290322580645161,152
"ansible/ansible",94,250,1547,17328,0,0.289865402849944,47,55,239,0,0.160714285714286,0.821428571428571,0.285292656076137,53,0.415094339622642,142
"ansible/ansible",61,449,1577,17877,0,0.281397559339039,24,28,318,0,0.285714285714286,0.885714285714286,0.237287196289153,32,0.5625,121
"ansible/ansible",87,464,1608,18361,0.00354609929078014,0.362833667609257,62,47,355,0,0.216666666666667,0.783333333333333,0.276983721820174,56,0.678571428571429,138
"ansible/ansible",91,374,1639,18901,0.00519480519480519,0.346267509960885,82,59,388,0,0.159420289855072,0.695652173913043,0.341896690725412,67,0.626865671641791,129
"ansible/ansible",98,619,1669,19425,0.00719424460431655,0.232102699587817,104,56,311,0.0140845070422535,0.211267605633803,0.901408450704225,0.285757633881003,70,0.714285714285714,116
"ansible/ansible",107,580,1700,19949,0.00914634146341463,0.235038619962847,109,66,971,0,0.269662921348315,0.775280898876405,0.218837997492903,79,0.569620253164557,128
"ansible/ansible",184,1103,1730,20477,0.00851788756388416,0.242086343019631,280,180,1616,0.0140056022408964,0.106442577030812,0.372549019607843,0.527482548747055,336,0.589285714285714,285
"ansible/ansible",194,1114,1761,20946,0.050656660412758,0.292947672318962,324,153,1061,0.0666666666666667,0.08,0.68,0.309569224872654,214,0.728971962616822,303
"ansible/ansible",202,1077,1792,21619,0.00840336134453781,0.24388322926227,359,139,771,0.014336917562724,0.10752688172043,0.627240143369176,0.293709090492343,271,0.712177121771218,274
"ansible/ansible",208,816,1820,22185,0.0166975881261596,0.236433889270722,208,154,514,0.0279329608938547,0.145251396648045,0.826815642458101,0.28083969458122,168,0.55952380952381,339
"ansible/ansible",195,908,1851,22911,0.0240549828178694,0.199367858353929,237,148,1948,0.0148514851485149,0.168316831683168,0.881188118811881,0.170486112000789,191,0.654450261780105,334
"ansible/ansible",184,857,1881,23505,0.0093984962406015,0.277554491539088,246,131,940,0.0113636363636364,0.221590909090909,0.880681818181818,0.302525797989148,160,0.675,318
"ansible/ansible",195,1116,1912,24114,0.00282885431400283,0.252064655326324,296,138,917,0.0175438596491228,0.251461988304094,0.771929824561403,0.302727524526655,166,0.596385542168675,324
"ansible/ansible",218,882,1942,24691,0,0.252308349961414,271,143,757,0,0.223463687150838,0.793296089385475,0.340154333493457,167,0.622754491017964,323
"ansible/ansible",208,1258,1973,25287,0.0129310344827586,0.223984174397948,372,127,1462,0.0155440414507772,0.248704663212435,0.77720207253886,0.234711440287531,184,0.760869565217391,334
"ansible/ansible",184,777,2004,25945,0.00500834724540901,0.250384620189582,283,131,1074,0.00555555555555556,0.161111111111111,0.861111111111111,0.279634212238787,160,0.6875,1022
"ansible/ansible",211,1228,2034,26640,0.00467289719626168,0.241621161548356,274,150,929,0.0106951871657754,0.219251336898396,0.86096256684492,0.284236738681804,176,0.676136363636364,381
"ansible/ansible",179,952,2065,27346,0.00134589502018843,0.256633452213343,296,134,771,0.00641025641025641,0.224358974358974,0.852564102564103,0.312723777886761,142,0.73943661971831,301
"ansible/ansible",143,682,2095,27922,0,0.29731811193367,199,101,376,0,0.23134328358209,0.813432835820896,0.448170678903625,119,0.672268907563025,223
"ansible/ansible",191,1403,2126,28497,0.00262123197903014,0.301267639194935,393,128,1430,0.00476190476190476,0.323809523809524,0.723809523809524,0.276956779270168,197,0.624365482233503,289
"ansible/ansible",202,877,2157,29247,0.00757575757575758,0.251031611400576,307,128,364,0.0158730158730159,0.201058201058201,0.830687830687831,0.360624662005036,173,0.763005780346821,338
"ansible/ansible",214,902,2185,29882,0.00525394045534151,0.248641861259358,302,140,928,0.0102040816326531,0.219387755102041,0.744897959183674,0.279595654991173,186,0.758064516129032,375
"ansible/ansible",220,1300,2216,30594,0.00598802395209581,0.207294859386706,332,144,2294,0.0106382978723404,0.303191489361702,0.797872340425532,0.185642523799637,173,0.716763005780347,426
"ansible/ansible",263,1720,2246,31303,0.00288739172281039,0.202937418320009,526,179,1383,0.00393700787401575,0.232283464566929,0.775590551181102,0.232383608640221,224,0.669642857142857,360
"ansible/ansible",208,703,2277,31940,0.0202492211838006,0.215017894795172,303,141,1113,0.0172413793103448,0.241379310344828,0.810344827586207,0.200940350682055,163,0.656441717791411,314
"ansible/ansible",219,1237,2307,32523,0.00836820083682008,0.22179638481121,361,133,956,0,0.239263803680982,0.754601226993865,0.260801186529214,151,0.76158940397351,417
"ansible/ansible",252,1874,2338,33246,0.0117899249732047,0.207416794905344,472,162,1572,0.0198019801980198,0.212871287128713,0.732673267326733,0.244401899634178,174,0.741379310344828,380
"ansible/ansible",207,960,2369,33936,0.00300751879699248,0.222655378466571,363,121,575,0,0.20253164556962,0.734177215189873,0.291766784769355,136,0.757352941176471,247
"ansible/ansible",266,1684,2399,34582,0.0196304849884527,0.20536838983073,454,180,1517,0.0238095238095238,0.182539682539683,0.78968253968254,0.213989692521662,228,0.763157894736842,331
"ansible/ansible",219,1487,2430,35318,0.0245098039215686,0.226750529268709,304,122,942,0.0263157894736842,0.157894736842105,0.835526315789474,0.263750225699973,127,0.68503937007874,274
"ansible/ansible",182,1848,2460,35945,0.0104166666666667,0.202399008367421,216,108,1161,0.027972027972028,0.20979020979021,0.818181818181818,0.241857915693514,123,0.747967479674797,198
"ansible/ansible",202,1529,2491,36541,0.0134408602150538,0.195307804121285,346,121,886,0.0126582278481013,0.240506329113924,0.816455696202532,0.274384226418887,139,0.697841726618705,249
"ansible/ansible",249,1974,2522,37178,0.00580046403712297,0.22328622007112,276,154,1223,0.0198019801980198,0.168316831683168,0.752475247524752,0.244117721817243,155,0.72258064516129,248
"ansible/ansible",220,1343,2550,37790,0.0147299509001637,0.232927031717074,276,133,938,0.0390243902439024,0.331707317073171,0.751219512195122,0.306994885332818,151,0.801324503311258,254
"ansible/ansible",184,1584,2581,38328,0.0301204819277108,0.233106648231874,220,101,1193,0.0476190476190476,0.150793650793651,0.801587301587302,0.227963856867836,74,0.635135135135135,286
"Atom/atom",50,83,831,2742,0.0393700787401575,0.397176791615552,66,56,98,0,0,0.0983606557377049,0.332549259153521,59,0.288135593220339,126
"Atom/atom",21,64,862,4265,0,0.502575396884807,20,20,19,0,0,0.956521739130435,0.718290984288687,22,0.0454545454545455,108
"Atom/atom",20,35,892,5032,0,0.63941683865077,21,16,26,0,0,0.95,0.535416785041933,19,0,105
"Atom/atom",16,23,923,5930,0,0.642538449292109,10,15,54,0,0,1,0.353161643817579,15,0.0666666666666667,85
"Atom/atom",8,191,954,6532,0,0.325142479579052,5,8,8,0,0,0.75,0.707726258912813,7,0.571428571428571,61
"Atom/atom",19,142,984,6981,0,0.330544847014471,19,18,110,0,0,0.681818181818182,0.285405020143369,21,0.142857142857143,79
"Atom/atom",13,71,1015,7976,0,0.592960527981027,9,13,149,0,0,0.923076923076923,0.515149462074483,13,0.0769230769230769,84
"Atom/atom",13,18,1045,8642,0,0.555664474683267,8,12,20,0,0,1,0.431500254368771,12,0.0833333333333333,178
"Atom/atom",19,41,1076,9307,0,0.602714158476876,34,20,75,0,0,1,0.466863190752753,25,0.12,197
"Atom/atom",23,71,1107,10030,0,0.460752688367177,75,21,339,0,0,0.96875,0.504402931084201,32,0,137
"Atom/atom",16,38,1135,10978,0,0.580927197557373,30,13,142,0,0,1,0.373319206510716,17,0.0588235294117647,96
"Atom/atom",22,161,1166,11905,0,0.363966250707575,30,17,178,0,0.0526315789473684,0.947368421052632,0.479491679302755,19,0.0526315789473684,97
"Atom/atom",16,289,1196,12937,0,0.438372849702474,17,12,233,0,0.133333333333333,0.933333333333333,0.485924333035565,15,0.0666666666666667,99
"Atom/atom",24,268,1227,14009,0,0.218704650006005,17,18,23,0,0,1,0.431413820684123,19,0.157894736842105,118
"Atom/atom",25,66,1257,16138,0,0.593978492899256,31,17,46,0,0,1,0.787900695190331,28,0.5,95
"Atom/atom",19,80,1288,17121,0,0.56435922238822,15,16,37,0,0,1,0.753623914416578,22,0.318181818181818,63
"Atom/atom",22,46,1319,17866,0,0.569903753244623,15,17,36,0,0,0.947368421052632,0.591085040897242,19,0.105263157894737,55
"Atom/atom",24,40,1349,18673,0,0.5661882639654,13,13,29,0,0.0769230769230769,1,0.732461042965073,13,0.0769230769230769,62
"Atom/atom",20,86,1380,19598,0,0.548811987115839,14,14,88,0,0.0526315789473684,1,0.548241029935286,19,0,109
"Atom/atom",25,146,1410,20545,0,0.642004307137534,18,11,47,0,0,0.909090909090909,0.735447643932651,11,0,56
"Atom/atom",27,206,1441,21752,0,0.46931692894182,21,15,214,0,0.133333333333333,1,0.43187678759792,12,0,90
"Atom/atom",24,87,1472,22852,0,0.563632204848235,15,17,60,0,0.0555555555555556,0.888888888888889,0.626335079510059,18,0,98
"Atom/atom",24,162,1501,23777,0,0.408262641920315,22,17,25,0,0,0.857142857142857,0.567421583631019,20,0.05,81
"Atom/atom",17,30,1532,24899,0,0.590673416859685,18,13,17,0,0,0.866666666666667,0.685078560874374,13,0.0769230769230769,61
"Atom/atom",20,67,1562,25974,0,0.556319665371348,15,14,48,0,0,1,0.523420388529947,10,0.2,43
"Atom/atom",11,154,1593,26953,0,0.485645038807753,11,6,7,0,0,1,0.74440223804916,6,0.5,43
"Atom/atom",10,33,1623,27842,0,0.730893813158038,13,5,15,0,0,0.8,0.599377878247471,5,0.6,39
"Atom/atom",21,61,1654,28547,0,0.5870521109088,15,12,16,0,0,0.785714285714286,0.685523667662746,12,0.583333333333333,69
"Atom/atom",14,183,1685,29543,0,0.449428858609151,5,9,17,0,0,0.9,0.720421029448451,7,0.428571428571429,64
"Atom/atom",30,133,1715,30502,0,0.38483597716471,22,24,21,0,0,0.88,0.61448845794105,23,0.304347826086957,53
"Atom/atom",10,32,1746,31525,0,0.743915476851832,6,3,3,0,0,1,0.444587551009197,2,0.5,57
"Atom/atom",12,209,1776,32452,0,0.418261545253664,7,10,200,0,0.0909090909090909,1,0.234535385880526,8,0.625,15
"Atom/atom",13,237,1807,33166,0,0.478835998553893,17,7,11,0,0.142857142857143,1,0.773891739130142,7,0.714285714285714,25
"Atom/atom",15,372,1838,34181,0,0.32516408573933,6,7,8,0,0,1,0.635445822251432,6,0.333333333333333,26
"Atom/atom",16,381,1866,35137,0,0.395162734492053,11,12,194,0,0.266666666666667,1,0.313396072346836,13,0.461538461538462,44
"Atom/atom",17,268,1897,36064,0,0.350381037595485,4,5,9,0,0,1,0.708822598892616,4,0.5,46
"Atom/atom",13,310,1927,36853,0,0.539318292398343,5,8,139,0,0.111111111111111,1,0.361805976033255,8,0.375,135
"Atom/atom",10,229,1958,37735,0,0.524599972355097,4,5,15,0,0,0.8,0.670270212743185,3,1,52
"Atom/atom",21,349,1988,38610,0,0.371902648200558,9,6,8,0,0,0.714285714285714,0.779897597457081,7,0.428571428571429,37
"Atom/atom",22,230,2019,39551,0,0.484271988423064,25,13,30,0,0,0.588235294117647,0.760912184929254,14,0.714285714285714,56
"Atom/atom",21,213,2050,40639,0,0.430643765268025,7,8,29,0,0,0.777777777777778,0.597953203258726,9,0.333333333333333,57
"Atom/atom",26,213,2080,41788,0,0.330203015557224,4,7,9,0,0,0.444444444444444,0.710784660627906,8,0.375,55
"Atom/atom",24,2269,2111,42764,0,0.316389161500933,12,10,58,0,0.0625,0.9375,0.424940300784092,14,0.642857142857143,55
"Atom/atom",30,1920,2141,43677,0,0.223723269931397,19,11,24,0,0,0.909090909090909,0.643310044634853,10,0.8,27
"Atom/atom",20,2963,2172,44396,0,0.345944677360822,7,6,6,0,0,0.666666666666667,0.640380005159051,6,1,45
"Atom/atom",28,3717,2203,45164,0,0.339838805745838,10,8,12,0,0,0.888888888888889,0.730632189137769,7,1,51
"Atom/atom",20,3971,2231,45852,0,0.396752600592098,4,4,11,0,0,0.4,0.709927178653161,4,0.75,42
"Atom/atom",15,2199,2262,46624,0,0.463591866232963,0,4,9,0,0,0.5,0.74501670054936,3,0,37
"Atom/atom",16,1419,2292,47295,0,0.3562949356413,12,7,7,0,0,0.428571428571429,0.790588008500821,5,0.6,39
"Atom/atom",27,5316,2323,47919,0,0.164570260063609,9,5,8,0,0,0.666666666666667,0.688618160408588,6,0.666666666666667,33
"Atom/atom",14,2334,2384,49073,0,0.433869862167988,10,6,8,0,0,0.833333333333333,0.656594244591299,6,0.666666666666667,28
"Atom/atom",13,1767,2415,49651,0,0.442806102511161,4,5,20,0,0,1,0.598994445156931,6,0.833333333333333,50
"Atom/atom",54,894,2445,50174,0,0.172102175795881,5,10,9,0,0,0.666666666666667,0.680898472162337,12,0.333333333333333,32
"Atom/atom",39,1625,2476,50690,0,0.224844959774429,1,2,252,0,0.5,0.5,0.5,2,0.5,28
"Atom/atom",39,1027,2506,51202,0,0.287844554789795,2,2,47,0,0,1,0.5,4,0.5,20
"Atom/atom",52,628,2537,51647,0,0.289273042422988,1,5,10,0,0,0.6,0.64587808457671,3,0.333333333333333,31
"Atom/atom",70,1202,2568,52110,0,0.216201616658792,16,3,358,0,0.428571428571429,0.857142857142857,0.666666666666667,7,0.571428571428571,25
"Atom/atom",21,827,2596,52556,0,0.460669804220354,0,2,6,0,0,0.25,0.499988345449429,2,0,34
"Atom/atom",39,1516,2627,52973,0,0.338049340997594,5,6,170,0,0.166666666666667,1,0.46182480182069,5,0.6,35
"twbs/bootstrap",26,105,2,26508,0,0.820367649042798,5,14,20,0,0,0,0.781439000311475,19,0.578947368421053,11
"twbs/bootstrap",31,149,33,27735,0,0.712888278608541,19,16,19,0,0,0.444444444444444,0.553773098828091,18,0.388888888888889,11
"twbs/bootstrap",24,101,63,29033,0,0.745269955985127,28,10,14,0,0,1,0.762196787528875,13,0.461538461538462,8
"twbs/bootstrap",35,328,94,30087,0,0.733385789578412,30,23,54,0,0.16,0.96,0.598665960832669,25,0.44,10
"twbs/bootstrap",24,142,124,31220,0,0.764096438329483,4,9,18,0,0,0.923076923076923,0.654472747009357,13,0.230769230769231,7
"twbs/bootstrap",59,308,155,32224,0,0.580577012890929,39,35,212,0,0.203125,0.84375,0.573825773009327,64,0.40625,33
